legacy_url,legacy_path,owning_area,audit_categories,highest_severity,sample_issues,planned_destination,migration_status,redirect_required
https://na.org.za/wc/locations/st-marks-catholic-church/,/wc/locations/st-marks-catholic-church/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/st-marks-church-southfield/,/wc/locations/st-marks-church-southfield/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/st-martins-anglican-church/,/wc/locations/st-martins-anglican-church/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/st-marys-of-angels-catholic-church-86-lawrence-road-athlone/,/wc/locations/st-marys-of-angels-catholic-church-86-lawrence-road-athlone/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/st-michael-and-all-angels-anglican-church/,/wc/locations/st-michael-and-all-angels-anglican-church/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/table-view-methodist-church/,/wc/locations/table-view-methodist-church/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/table-view-neighborhood-watch-headquarters/,/wc/locations/table-view-neighborhood-watch-headquarters/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/the-haven-night-shelter/,/wc/locations/the-haven-night-shelter/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/toringkerk-paarl-church-hall-lower-hall/,/wc/locations/toringkerk-paarl-church-hall-lower-hall/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/united-church-hermanus/,/wc/locations/united-church-hermanus/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/western-cape-south-africa/,/wc/locations/western-cape-south-africa/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/mediapacks-announcements/,/wc/mediapacks-announcements/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Page titles; Security & privacy; Spelling,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/meetings/,/wc/meetings/,Western Cape,Accessibility & mobile; Code faults; Headings; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/meetings/beacon-of-hope-na/,/wc/meetings/beacon-of-hope-na/,Western Cape,Accessibility & mobile; Code faults; Meeting data; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/meetings/beginners-group/,/wc/meetings/beginners-group/,Western Cape,Accessibility & mobile; Code faults; Meeting data; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/meetings/bellville/,/wc/meetings/bellville/,Western Cape,Accessibility & mobile; Code faults; Meeting data; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/meetings/blouberg-2/,/wc/meetings/blouberg-2/,Western Cape,Accessibility & mobile; Code faults; Meeting data; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/meetings/blouberg/,/wc/meetings/blouberg/,Western Cape,Accessibility & mobile; Code faults; Meeting data; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/meetings/blue-monday-steenberg/,/wc/meetings/blue-monday-steenberg/,Western Cape,Accessibility & mobile; Code faults; Meeting data; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/meetings/bonteheuwel/,/wc/meetings/bonteheuwel/,Western Cape,Accessibility & mobile; Code faults; Meeting data; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/meetings/city-bowl/,/wc/meetings/city-bowl/,Western Cape,Accessibility & mobile; Code faults; Meeting data; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/meetings/claremont-express-meeting/,/wc/meetings/claremont-express-meeting/,Western Cape,Accessibility & mobile; Code faults; Meeting data; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/meetings/constantia/,/wc/meetings/constantia/,Western Cape,Accessibility & mobile; Code faults; Meeting data; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/meetings/crawford/,/wc/meetings/crawford/,Western Cape,Accessibility & mobile; Code faults; Meeting data; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
